"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Materials/Textures/Scifi5_2/Corner/M_cornerpipes5_2.M_cornerpipes5_2","0","14","5","1","15.301050","0","62"
"/Game/Materials/Textures/Scifi5_2/Corner/Corner5_2.Corner5_2","0","23","3","1","25.257963","0","120"
"/Game/Materials/M_Tabletop.M_Tabletop","0","23","4","1","25.090626","0","102"
"/Game/Materials/M_Legs.M_Legs","0","23","9","1","26.050158","0","173"
"/Game/Materials/M_PlasticCrate.M_PlasticCrate","0","23","4","1","26.046904","0","216"
"/Game/Materials/Textures/ModWall2_Textures/Modwall2_3.Modwall2_3","0","23","1","1","25.843437","0","161"
"/Game/Materials/Textures/Garage_DoorTextures/M_Gd_EletricPanel.M_Gd_EletricPanel","0","23","1","1","27.953342","0","131"
"/Game/Materials/Textures/Garage_DoorTextures/M_GD_Wall.M_GD_Wall","0","23","5","1","26.961708","0","76"
"/Game/Materials/M_AssaultRifle/M_AR1_2.M_AR1_2","0","14","6","1","15.226814","0","51"
"/Game/Particles/Lighting/LightningMats/LightningLongMultipleMat.LightningLongMultipleMat","0","36","3","1","36.447674","0","574"
"/Game/Angel/SigilMAT_3.SigilMAT_3","0","27","3","1","26.750608","0","215"
"/Game/Angel/SigilMAT_2.SigilMAT_2","0","27","6","1","26.599861","0","227"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","23","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Game/ANI_TESTS/TESTS_FOR_FPS/M_Bot_Accents1.M_Bot_Accents1","0","28","2","1","30.399084","0","162"
"/Game/Decals/DecalRobot_2.DecalRobot_2","0","27","4","1","28.859655","0","308"
"/Game/Decals/Debris3.Debris3","0","27","3","1","29.195841","0","213"
"/Game/Decals/GraffitiSkull_2.GraffitiSkull_2","0","27","4","1","28.403355","0","138"
"/Game/Materials/M_BrokenBottle.M_BrokenBottle","0","46","6","1","52.238495","0","649"
"/Game/Materials/M_Bus_Headlights.M_Bus_Headlights","0","23","3","1","25.243860","0","99"
"/Game/Materials/M_Bus_Grill.M_Bus_Grill","0","23","6","1","25.805178","0","112"
"/Game/Materials/M_Can_2_Beans.M_Can_2_Beans","0","46","6","1","52.197086","0","308"
"/Game/Materials/M_EnergyPylon.M_EnergyPylon","0","23","4","1","25.248495","0","112"
"/Game/Materials/FlatWall1_base.FlatWall1_base","0","23","5","1","25.569752","0","284"
"/Game/Materials/M_FlatWall4_base.M_FlatWall4_base","0","23","2","1","26.324024","0","262"
"/Game/Materials/M_FlatWall3_Base.M_FlatWall3_Base","0","23","1","1","25.118191","0","228"
"/Game/Materials/Textures/FlatWall_baseTexture2/Flatwall2_2.Flatwall2_2","0","23","1","1","26.477430","0","165"
"/Game/Materials/M_Fences/M_Fence4_Wire.M_Fence4_Wire","0","14","3","1","14.828168","0","50"
"/Game/Materials/Textures/FlatWall_baseTexture5/M_flatwall_lerp_3.M_flatwall_lerp_3","0","23","5","1","25.524183","0","119"
"/Game/Materials/M_ScifiWall1.M_ScifiWall1","0","23","6","1","25.326958","0","179"
"/Game/Materials/Textures/ModWall4_textures/M_Modwall42_2.M_Modwall42_2","0","23","2","1","25.609974","0","97"
"/Game/Materials/M_StairRails.M_stairRails","0","23","3","1","25.518362","0","241"
"/Game/Materials/M_StairBase.M_StairBase","0","23","4","1","25.223946","0","238"
"/Game/Materials/M_Chair2_Chair.M_Chair2_Chair","0","23","1","1","24.957182","0","168"
"/Game/Materials/Textures/ModWall3_textures/Modwall3_3.Modwall3_3","0","23","4","1","25.249281","0","110"
"/Game/Materials/M_OilBarrel_Orange.M_OilBarrel_Orange","0","23","4","1","25.103453","0","200"
"/Game/Materials/M_OilBarrel_Green.M_OilBarrel_Green","0","23","1","1","25.575619","0","84"
"/Game/Materials/M_OilBarrel_Blue.M_OilBarrel_Blue","0","23","7","1","25.290417","0","87"
"/Game/Materials/Textures/ModWall5_textures/ModWall5_WallBase_BaseColor_Mat.ModWall5_WallBase_BaseColor_Mat","0","23","7","1","25.305889","0","132"
"/Game/Materials/Textures/ModWall5_textures/Modwall5_3.Modwall5_3","0","23","7","1","25.129559","0","80"
"/Game/Materials/Textures/ModWall5_textures/Modwall5_2.Modwall5_2","0","23","5","1","25.187744","0","240"
"/Game/Materials/M_ModWall5.M_ModWall5","0","23","1","1","25.141624","0","250"
"/Game/Materials/M_Modwall4_flatSheets.M_Modwall4_flatSheets","0","23","3","1","25.531401","0","230"
"/Game/Materials/M_ModWall4_Corrugated.M_ModWall4_Corrugated","0","23","1","1","25.640488","0","171"
"/Game/Materials/Textures/ModWall3_textures/Modwall3_4.Modwall3_4","0","23","5","1","25.421259","0","124"
"/Game/Materials/Textures/ModWall3_textures/Modwall3_2.Modwall3_2","0","23","3","1","26.400227","0","106"
"/Game/Materials/M_ModWall1_base.M_ModWall1_base","0","23","4","1","25.727402","0","145"
"/Game/Materials/M_LampLight/M_LampLightMetal1.M_LampLightMetal1","0","14","6","1","14.923814","0","40"
"/Game/Materials/Textures/ModWall1_Textures/MOdwall1_3.MOdwall1_3","0","23","1","1","25.495113","0","276"
"/Game/Materials/M_Gun_Darkerhandle.M_Gun_Darkerhandle","0","23","3","1","25.781458","0","293"
"/Game/Materials/M_LeadPipe.M_LeadPipe","0","23","4","1","25.748056","0","254"
"/Game/Materials/Textures/Garage_DoorTextures/M_GD_MetalPatches.M_GD_MetalPatches","0","23","5","1","25.588579","0","172"
"/Game/Materials/M_Fences/M_Fence3_Barbspikes.M_Fence3_Barbspikes","0","14","1","1","15.025963","0","78"
"/Game/Materials/FlatWall2_base.FlatWall2_base","0","23","3","1","25.406427","0","128"
"/Game/Materials/Textures/Garage_DoorTextures/M_GD_Pipes.M_GD_Pipes","0","23","2","1","25.231979","0","137"
"/Game/Decals/DecalHesWatching.DecalHesWatching","0","27","6","1","28.161278","0","104"
"/Game/ANI_TESTS/TESTS_FOR_FPS/M_Bot_ArmJoints1.M_Bot_ArmJoints1","0","28","3","1","29.821424","0","396"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","51","3","1","57.859623","0","1169"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","6","1","0.000000","0","0"
"/Game/ANI_TESTS/TESTS_FOR_FPS/Darkerhandle.Darkerhandle","0","28","1","1","31.320494","0","395"
"/Game/ANI_TESTS/TESTS_FOR_FPS/M_Bot_Fingers.M_Bot_Fingers","0","28","2","1","30.428656","0","316"
"/Game/ANI_TESTS/TESTS_FOR_FPS/M_Bot_Arms.M_Bot_Arms","0","28","5","1","30.445408","0","174"
"/Game/ANI_TESTS/TESTS_FOR_FPS/M_Gun_DarkerMetal.M_Gun_DarkerMetal","0","28","4","1","30.223822","0","130"
"/Game/Decals/DecalMadBotzGreen.DecalMadBotzGreen","0","27","7","1","28.505930","0","103"
"/Game/Decals/Debris2.Debris2","0","27","1","1","29.095236","0","333"
"/Game/Decals/Debris1.Debris1","0","27","6","1","28.659437","0","362"
"/Game/Decals/DecalX.DecalX","0","27","3","1","28.752712","0","313"
"/Game/Decals/DecalWatching.DecalWatching","0","27","7","1","28.998192","0","218"
"/Game/Decals/DecalWarning.DecalWarning","0","27","4","1","28.477890","0","117"
"/Game/Decals/GraffitiCrime.GraffitiCrime","0","27","9","1","29.507753","0","176"
"/Game/Materials/M_AssaultRifle/M_AR1_5.M_AR1_5","0","14","3","1","14.903248","0","37"
"/Game/Materials/M_Bus_Bars.M_Bus_Bars","0","23","6","1","25.914534","0","158"
"/Game/Materials/M_Bus_Windshield.M_Bus_Windshield","0","23","4","1","25.956560","0","160"
"/Game/Materials/Textures/CeilingPanel_Textures/M_CeilingPanel.M_Ceilingpanel","0","23","7","1","25.219149","0","114"
"/Game/Materials/M_Fences/M_Fence_DarkerMetal.M_Fence_DarkerMetal","0","23","6","1","26.013626","0","209"
"/Game/Materials/M_Fences/M_Fence_Wire.M_Fence_Wire","0","23","6","1","25.104668","0","198"
"/Game/Materials/M_Fences/M_Fence4_DarkerMetal.M_Fence4_DarkerMetal","0","14","1","1","15.461493","0","90"
"/Game/Materials/M_FlatWall5_base.M_FlatWall5_base","0","23","6","1","25.310560","0","202"
"/Game/Materials/Textures/Garage_DoorTextures/M_GD_Plugs.M_GD_Plugs","0","23","6","1","25.390339","0","159"
"/Game/Materials/M_Can_1_Slurm.M_Can_1_Slurm","0","46","7","1","51.959679","0","558"
"/Game/Materials/M_ModWall3_Corrugated.M_ModWall3_Corrugated","0","23","3","1","25.358995","0","134"
"/Game/Materials/M_Modwall2.M_Modwall2","0","23","4","1","25.359543","0","133"
"/Game/Materials/M_JerseyBarrier.M_JerseyBarrier","0","14","7","1","15.171648","0","41"
"/Game/Materials/M_LampLight/M_LampLightBulb.M_LampLightBulb","0","14","1","1","15.552763","0","51"
"/Game/Materials/M_StairFound.M_StairFound","0","23","6","1","25.347858","0","96"
"/Game/Materials/M_Gun_DarkerMetal.M_Gun_DarkerMetal","0","37","2","1","40.954742","0","491"
"/Game/Materials/M_Gun_BaseMetal.M_Gun_BaseMetal","0","37","6","1","41.671192","0","392"
"/Game/Materials/M_WoodenPlank.M_WoodenPlank","0","46","9","1","51.553394","0","460"
"/Game/Materials/Textures/Truss_Beam_Tex/M_TrussBeam.M_TrussBeam","0","23","7","1","25.302364","0","117"
"/Game/Materials/Textures/SciFi_wall2_tex/M_SCifi_Wall2.M_SCifi_Wall2","0","23","7","1","24.784840","0","135"
"/Game/Materials/Textures/SciFIWall5_Tex/M_ScifiWAll5_6.M_ScifiWAll5_6","0","23","8","1","25.348907","0","113"
"/Game/Materials/Textures/SciFIWall5_Tex/M_ScifiWAll5_5.M_ScifiWAll5_5","0","23","3","1","25.260994","0","288"
"/Game/Materials/Textures/SciFIWall5_Tex/M_ScifiWAll5_2.M_ScifiWAll5_2","0","23","2","1","25.867247","0","220"
"/Game/Materials/Textures/Scifi5_2/Wa/M_wallpipes5_2.M_wallpipes5_2","0","23","5","1","25.898094","0","232"
"/Game/Materials/Textures/Scaffolding_Textures/M_CeilingScaffolding.M_CeilingScaffolding","0","23","5","1","25.974020","0","123"
"/Game/Materials/Textures/Oil_Barrel_Orangeish/OilBarrel_2.OilBarrel_2","0","23","1","1","25.427206","0","137"
"/Game/Materials/Textures/MetalFloor_Tex/M_MetalFloor.M_MetalFloor","0","23","1","1","25.300003","0","160"
"/Game/Materials/Textures/Girder_Textures/M_Girder.M_Girder","0","23","5","1","25.490156","0","113"
"/Game/Materials/M_RustedBuzzsaw.M_RustedBuzzsaw","0","23","4","1","25.450453","0","164"
"/Game/Materials/Textures/Garage_DoorTextures/M_GD_Light.M_GD_Light","0","23","4","1","25.372572","0","102"
"/Game/Particles/Lighting/LightningMats/LightningBeamMat.LightningBeamMat","0","18","1","1","16.487574","0","156"
"/Game/Particles/Lighting/LightningMats/LightningLaserMat.LightningLaserMat","0","36","3","1","30.607115","0","662"
"/Game/Particles/Lighting/LightningMats/Lighting_Mat.Lighting_Mat","0","36","1","1","32.884281","0","649"
"/Game/Particles/Lighting/LightningMats/EnergyBallMat.EnergyBallMat","0","72","6","1","81.825363","0","2079"
"/Game/Decals/BloodSplatter2.BloodSplatter2","0","27","1","1","28.703569","0","368"
"/Game/Decals/BloodSplatter1.BloodSplatter1","0","27","5","1","28.819613","0","312"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","24","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","23","1","0.000000","0","0"
"/Game/Materials/M_AssaultRifle/M_AR1.M_AR1","0","14","5","1","15.331712","0","70"
"/Game/Decals/DecalLantern.DecalLantern","0","27","7","1","28.816772","0","134"
"/Game/Decals/DecalTarget.DecalTarget","0","27","6","1","28.648102","0","236"
"/Game/Decals/DecalSkull.DecalSkull","0","27","5","1","28.583187","0","186"
"/Game/Materials/LanscapeMats/AutoLandscape/Materials/M_AutoLandscape_Height.M_AutoLandscape_Height","0","58","3","1","60.530510","0","376"
"/Game/Decals/DecalScracpped.DecalScracpped","0","27","8","1","28.353327","0","131"
"/Game/Materials/M_AssaultRifle/M_AR1_6.M_AR1_6","0","14","6","1","15.414169","0","43"
"/Game/Materials/M_Bus_Damaged_Metal.M_Bus_Damaged_Metal","0","23","1","1","25.111509","0","251"
"/Game/Materials/M_Bus_Bus.M_Bus_Bus","0","23","7","1","25.803894","0","71"
"/Game/Materials/M_Chair_Cinderblock.M_Chair_Cinderblock","0","23","1","1","25.376547","0","220"
"/Game/Materials/M_chair.M_chair","0","23","6","1","25.530409","0","136"
"/Game/M_Cup.M_Cup","0","14","2","1","15.244103","0","65"
"/Game/Materials/M_Fences/M_Fence_BarbSpikes.M_Fence_BarbSpikes","0","23","2","1","25.336845","0","146"
"/Game/Materials/Textures/FlatWall_baseTexture4/Flatwall4_3.Flatwall4_3","0","23","4","1","25.350956","0","115"
"/Game/Materials/M_JunkPile_2.M_JunkPile_2","0","23","1","1","25.324829","0","268"
"/Game/Materials/M_JunkPile_1.M_JunkPile_1","0","23","1","1","26.253614","0","132"
"/Game/Materials/M_Spike.M_Spike","0","23","3","1","25.770643","0","240"
"/Game/Materials/M_Shack3_MetalSheets.M_Shack3_MetalSheets","0","23","4","1","25.601557","0","242"
"/Game/Materials/M_ModWall3_FlatSheets.M_ModWall3_FlatSheets","0","23","5","1","25.854401","0","144"
"/Game/Materials/M_lockedDOor_Wall.M_lockedDOor_Wall","0","23","5","1","25.462057","0","207"
"/Game/Materials/Textures/Garage_DoorTextures/M_GD_Vent.M_GD_Vent","0","23","8","1","26.309759","0","159"
"/Game/Materials/Textures/FlatWall_baseTexture5/M_flatwall_lerp.M_flatwall_lerp","0","23","2","1","25.754892","0","137"
"/Game/Materials/Textures/FlatWall_baseTexture4/Flatwall4_2.Flatwall4_2","0","23","8","1","25.601406","0","77"
"/Game/Materials/M_Fences/M_Fence4_BarbSpikes.M_Fence4_BarbSpikes","0","14","4","1","15.063498","0","48"
"/Game/Materials/M_Fences/M_Fence4_LighterMetal.M_Fence4_LighterMetal","0","14","5","1","15.577250","0","51"
"/Game/Materials/M_Fences/M_Fence3_LighterMetal.M_Fence3_LighterMetal","0","14","4","1","15.324976","0","74"
"/Game/Materials/M_Fences/M_Fence3_DarkerMetal.M_Fence3_DarkerMetal","0","14","1","1","14.814850","0","93"
"/Game/Materials/M_Fences/M_Fence2_BarbSpikes.M_Fence2_BarbSpikes","0","14","7","1","14.813308","0","91"
"/Game/M_Fence2_LighterMetal.M_Fence2_LighterMetal","0","14","1","1","14.159154","0","65"
"/Game/Materials/M_Fences/M_Fence_LighterMetal.M_Fence_LighterMetal","0","23","7","1","25.170404","0","230"
"/Game/Materials/M_Fences/M_Fence_ChainLink.M_Fence_ChainLink","0","33","5","1","36.913544","0","477"
"/Game/Materials/M_Can_1_FakeCoke.M_Can_1_FakeCoke","0","46","2","1","50.392273","0","696"
"/Game/Particles/Lighting/LightningMats/LightningBoltMat.LightningBoltMat","0","36","3","1","31.911461","0","284"
"/Game/Materials/Textures/Garage_DoorTextures/M_GD_Garagedoors.M_GD_Garagedoors","0","23","5","1","25.890015","0","95"
"/Game/Materials/Textures/Boiler_Textures/M_Boiler2.M_Boiler2","0","23","4","1","25.452053","0","71"
"/Game/Materials/M_Master.M_Master","0","60","6","1","67.329033","0","1179"
"/Game/Materials/M_CarDoor/M_GreyMetal.M_GreyMetal","0","23","6","1","25.496939","0","248"
"/Game/Particles/Bloods/BloodMats/BloodSplatterMat.BloodSplatterMat","0","83","7","1","87.589767","0","2325"
"/Game/FPWeapon/Materials/M_FPGun.M_FPGun","0","0","60","1","0.000000","0","0"
"/Game/Decals/DecalRobot.DecalRobot","0","27","5","1","28.744743","0","140"
"/Game/Decals/DecalMadBotz.DecalMadBotz","0","27","6","1","28.795412","0","123"
"/Game/Particles/MSPresets/M_MS_Decal_Material/M_MS_Decal_Material.M_MS_Decal_Material","0","27","5","1","29.224216","27","569"
"/Game/Decals/GraffitiSkull.GraffitiSkull","0","27","1","1","29.036295","0","323"
"/Game/Decals/GraffitiWatching.GraffitiWatching","0","27","5","1","28.436050","0","129"
"/Game/Materials/FlatWall_Bolts.FlatWall_Bolts","0","23","8","1","26.750311","0","118"
"/Game/Materials/M_Bus_Front_Bumper.M_Bus_Front_Bumper","0","23","4","1","25.649040","0","195"
"/Game/Materials/Textures/CeilingPanel_Textures/M_ceilingPAnel_Crossbeam.M_ceilingPAnel_Crossbeam","0","23","5","1","25.790232","0","104"
"/Game/Materials/M_Cor_Sheet6.M_Cor_Sheet6","0","23","6","1","25.327972","0","94"
"/Game/Materials/M_lockedDoor_Window.M_lockedDoor_Window","0","33","7","1","37.624504","0","355"
"/Game/Materials/M_Can_2_DogFood.M_Can_2_DogFood","0","46","7","1","49.203270","0","649"
"/Game/Materials/M_Cup_1.M_Cup_1","0","14","6","1","14.436357","0","88"
"/Game/Materials/M_Cor_Sheet5.M_Cor_Sheet5","0","46","8","1","51.899445","0","593"
"/Game/Materials/M_Cor_Sheet4.M_Cor_Sheet4","0","46","5","1","52.170902","0","574"
"/Game/Materials/M_Cor_Sheet3.M_Cor_Sheet3","0","46","6","1","52.483967","0","350"
"/Game/Materials/M_Cor_Sheet2.M_Cor_Sheet2","0","46","6","1","52.596104","0","502"
"/Game/Materials/M_Cor_Sheet1.M_Cor_Sheet1","0","46","8","1","52.756226","0","344"
"/Game/Materials/Textures/SciFIWall5_Tex/M_ScifiWAll5_3.M_ScifiWAll5_3","0","23","5","1","25.652786","0","112"
"/Game/Materials/M_LampLight/M_LampLightMetal1_3.M_LampLightMetal1_3","0","14","5","1","14.952570","0","49"
"/Game/Materials/M_lockedDoor_Base.M_lockedDoor_Base","0","23","8","1","23.444445","0","183"
"/Game/Materials/M_Fences/M_Fence2_DarkerMetal.M_Fence2_DarkerMetal","0","14","11","1","13.754681","0","53"
"/Game/Materials/M_Fences/M_Fence3_Wire.M_Fence3_Wire","0","14","6","1","13.976856","0","86"
"/Game/Materials/Textures/ModWall4_textures/M_Modwall42.M_Modwall42","0","23","2","1","22.812479","0","192"
"/Game/Materials/Textures/SciFIWall5_Tex/M_ScifiWAll5_4.M_ScifiWAll5_4","0","23","2","1","22.863115","0","195"
"/Game/Materials/M_CarDoor/M_DoorColor.M_DoorColor","0","23","4","1","22.566561","0","145"
"/Game/Materials/M_Bus_Tread.M_Bus_Tread","0","23","6","1","22.751797","0","120"
"/Game/Decals/GraffitiCan.GraffitiCan","0","27","5","1","25.399832","0","110"
"/Game/Decals/GraffitiClean.GraffitiClean","0","27","7","1","25.717991","0","132"
"/Game/Materials/M_Box.M_Box","0","23","9","1","22.835056","0","135"
"/Game/Materials/M_Bowl.M_Bowl","0","14","1","1","13.720263","0","66"
"/Game/Materials/M_Boss_Emmissive.M_Boss_Emmissive","0","37","1","1","36.473419","0","279"
"/Game/Materials/M_Boiler.M_Boiler","0","23","2","1","22.635347","0","138"
"/Game/Materials/M_AssaultRifle/M_AR1_4.M_AR1_4","0","14","1","1","13.918217","0","78"
"/Game/Materials/M_AssaultRifle/M_AR1_3.M_AR1_3","0","14","1","1","13.631708","0","82"
"/Game/Decals/GraffitiDirt.GraffitiDirt","0","27","7","1","26.203541","0","198"
"/Game/Decals/Decal_Textures/Decals_vlrkdiyc_2K_atlas_ms/GraffitiWords.GraffitiWords","0","27","4","1","25.421860","0","252"
"/Game/Decals/GraffitiThisWay.GraffitiThisWay","0","27","7","1","25.513865","0","213"
"/Game/Decals/GraffitiTechno.GraffitiTechno","0","27","2","1","25.421745","0","174"
"/Game/Decals/GraffitiLightning.GraffitiLightning","0","27","6","1","25.032814","0","130"
"/Game/Decals/CornerDebris.CornerDebris","0","27","9","1","25.258657","0","94"
